Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2015-01-02,61.57061767578125,61.97254149070004,60.982837153489236,61.18960929867245,8389600
2015-01-05,60.211544036865234,61.21750600648832,60.141842432584546,61.21518049268463,12751200
2015-01-06,59.82353591918945,60.58555970477455,59.21019961506024,60.35556080634434,11070000
2015-01-07,60.62506866455078,60.66921087768679,59.81193308148906,60.04193202047589,9346800
2015-01-08,61.43818664550781,61.59384001356761,61.01535456186244,61.147781163330095,10443200
2015-01-09,60.52748107910156,61.44283986442844,60.35091225046633,61.24303717571299,10523600
2015-01-12,60.40900802612305,60.86901304350122,60.20456844171313,60.645983530521065,6425600
2015-01-13,60.5855712890625,61.754163017927794,60.19758632835498,60.873651345409336,10284000
2015-01-14,59.37283706665039,60.07910539402228,59.03828928473632,59.62375144807579,12225200
2015-01-15,58.808292388916016,59.81657970642962,58.62940156000555,59.64001084595021,10569200
2015-01-16,59.23112106323242,59.26597185963544,58.42960237582251,58.52253074291729,11137200
2015-01-20,59.670230865478516,60.3323571876619,59.070833158394535,59.52619079264898,14933200
2015-01-21,59.772430419921875,60.318394260777126,59.12656877350009,59.512228186828075,9784000
2015-01-22,59.8467903137207,60.1720431832013,58.86405516416568,59.347290530958574,11566000
2015-01-23,60.00708770751953,60.555370038599484,59.98152832972582,60.06051779657734,6166800
2015-01-26,59.59819793701172,59.774766808727776,58.96395310595378,59.69345182359641,8552400
2015-01-27,58.31111526489258,58.96162089206003,57.75121248687579,58.96162089206003,11027600
2015-01-28,57.235450744628906,58.780406894861684,57.22151184504625,58.66889215321072,11430800
2015-01-29,57.616458892822266,57.80231914663572,56.9589803276385,57.50726612664396,15668400
2015-01-30,59.221832275390625,61.24537645044175,59.221832275390625,60.4972913636289,22151600
2015-02-02,59.32172775268555,59.54708276623453,58.01141791828226,59.54708276623453,13665200
2015-02-03,60.35555648803711,60.50889143934593,59.18231758573181,59.63999338192928,15075600
2015-02-04,61.54042434692383,61.967900465949526,60.19526385342725,60.30910056029333,22170800
2015-02-05,63.145782470703125,63.14578247070313,61.77506963811221,62.08870906259832,16565600
2015-02-06,62.12820053100586,63.2967920990985,61.80759169177135,63.13416216645008,11242000
2015-02-09,61.67285919189453,62.34195487985895,61.63104248389201,62.12589479853157,7834400
2015-02-10,61.461429595947266,62.23274846130736,61.24769507517196,61.97254621515684,9396800
2015-02-11,61.908302307128906,61.980453227375875,61.50332525763083,61.67323293268772,8795600
2015-02-12,63.053428649902344,63.053428649902344,62.157352160041576,62.28768978370848,11641600
2015-02-13,62.755516052246094,63.481684876612235,62.557679866704106,63.481684876612235,8476000
2015-02-17,63.044124603271484,63.30479988291062,62.81137780318388,63.18610384481663,6810400
2015-02-18,62.63681411743164,63.07437921300662,62.411049450155964,63.0441209942684,6429200
2015-02-19,62.63215255737305,62.8579171915535,62.376129708889984,62.8579171915535,5654800
2015-02-20,63.53987121582031,63.53987121582031,62.157354768389496,62.61819595182246,9034800
2015-02-23,63.54218673706055,63.61433765479835,62.899803492306944,63.53054513889435,6654800
2015-02-24,63.41651916503906,63.728399016260155,63.11395117436936,63.728399016260155,9045200
2015-02-25,63.54218673706055,63.826138030465174,63.13487996143969,63.13487996143969,6842800
2015-02-26,63.71441650390625,63.88897654912243,63.311762109242345,63.586408645227614,13459600
2015-02-27,63.146522521972656,63.81683432335268,63.146522521972656,63.649256373007674,7965200
2015-03-02,64.77111053466797,64.77111053466797,63.87503391232059,64.40336660412576,11653600
2015-03-03,64.07516479492188,64.85486767419764,63.65622356870557,64.85486767419764,8807200
2015-03-04,63.71441650390625,64.04026050106984,63.365296413473885,64.04026050106984,8021200
2015-03-05,63.802852630615234,64.03792906545935,63.71440775006535,64.0053411187871,6756000
2015-03-06,62.688026428222656,63.88434846915146,62.66708006717403,63.632977930829625,11590800
2015-03-09,63.172115325927734,63.35598011326625,62.62748177251883,62.96263760406311,8902000
2015-03-10,61.724449157714844,62.809042906569545,61.724449157714844,62.75784543350673,11125600
2015-03-11,61.61970138549805,62.2318264677315,61.22402907369836,61.824519659706496,12105200
2015-03-12,62.743873596191406,62.84163036869352,61.98046444471608,62.00374054320401,9530800
2015-03-13,61.68486785888672,62.57163236489363,61.561512371519704,62.57163236489363,12578800
2015-03-16,62.61350631713867,62.85323510201671,62.057245471897836,62.117761878734996,9849600
2015-03-17,61.5615348815918,62.45993421188537,61.477749434419486,62.39011300590844,14290800
2015-03-18,62.299320220947266,62.37147113887501,60.28373269079613,61.46608295159265,50658000
2015-03-19,62.199249267578125,62.553028930692506,61.21240516071861,62.21787298819903,15407500
2015-03-20,62.75783920288086,63.02781919149296,62.171312827199905,62.608877868464305,15372000
2015-03-23,62.45061111450195,63.50262389189265,62.441299255482974,63.33504594388758,8128000
2015-03-24,62.46922302246094,63.018509017313654,62.227164426278385,62.46922302246094,6534800
2015-03-25,61.193790435791016,62.77646579984519,61.193790435791016,62.46923832591174,13054300
2015-03-26,61.06344223022461,61.72444934069847,60.53277985212599,60.74691001652667,9487200
2015-03-27,61.016876220703125,61.26823953348705,60.65379193397876,60.99825250694689,6521100
2015-03-30,61.12861251831055,61.74306027184806,60.979651182381794,61.463761318415365,11237100
2015-03-31,60.89585876464844,61.640644050156986,60.877235048362415,60.95171570777325,7400500
2015-04-01,60.68172836303711,60.99826050976476,60.00210477908276,60.93309170879927,7633000
2015-04-02,60.78413391113281,61.091361284520346,60.337257085944934,60.504835007532115,5083000
2015-04-06,60.70036315917969,61.10999980387903,59.96488951491492,60.262805137550245,8351200
2015-04-07,61.25895309448242,61.62203748976061,60.80276430831832,60.86793312021779,6660800
2015-04-08,61.9106330871582,62.22716524544578,61.25894505370327,61.342730471061685,6604200
2015-04-09,61.85477066040039,62.20854311822772,61.221699297064056,61.975796397925635,5408500
2015-04-10,61.76165771484375,62.087508760317675,61.379956840035064,62.087508760317675,4628500
2015-04-13,61.082069396972656,62.189946413164535,60.98897209962417,61.64997214452744,5059800
2015-04-14,61.0075798034668,61.3892879005491,60.402436804822926,60.998267944232055,5621800
2015-04-15,61.147220611572266,61.36135072640895,60.793448142349106,61.07273995398852,5347100
2015-04-16,61.119300842285156,61.45445674626195,60.84000188801535,61.00757984000374,4121300
2015-04-17,60.06726837158203,60.979638608853385,59.90900231194155,60.60724244868414,11212900
2015-04-20,60.25349044799805,60.70967216998992,60.12315281314322,60.51416571770769,5948900
