Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2015-01-02,23.320905685424805,23.543527624798394,23.225884429052673,23.42135632841097,13505400
2015-01-05,23.25303840637207,23.434936105410788,23.215029584153623,23.27204359421776,20937000
2015-01-06,23.43222427368164,23.55168013886471,23.291049301508288,23.342632374794334,24615300
2015-01-07,24.053930282592773,24.075649386662512,23.52995631435799,23.55982027663799,25495200
2015-01-08,24.561616897583008,24.61591388281089,24.181531787096176,24.21954060883944,38140800
2015-01-09,24.257545471191406,24.539893805402023,24.230396981270115,24.52089017315167,25567500
2015-01-12,24.439441680908203,24.51817322903121,24.22225066764727,24.2602594833361,22117500
2015-01-13,24.24669075012207,24.697362593438022,24.14352460700675,24.65120891007774,24646200
2015-01-14,23.513669967651367,24.032213034817335,23.483804449591638,23.79601834236711,35862900
2015-01-15,23.722715377807617,23.831310902935023,23.538102208354562,23.61954924056835,28238100
2015-01-16,23.55710220336914,23.74443081456238,23.41049943220046,23.67384412250272,25226700
2015-01-20,23.535385131835938,23.80958860179037,23.225886761664153,23.570678478580568,23559300
2015-01-21,23.521808624267578,23.59511078586193,23.26932426403852,23.37520585455155,24521400
2015-01-22,23.972476959228516,23.999626997291234,23.5815331886279,23.68198537786229,21371400
2015-01-23,24.029489517211914,24.23310625959177,23.861167669141068,24.005056502348708,22697400
2015-01-26,24.062070846557617,24.205959691156362,23.923611388639134,23.975194445783085,14000100
2015-01-27,23.763437271118164,24.01592321733883,23.690135100082856,23.96705406766671,18061500
2015-01-28,23.5706787109375,23.95347769521543,23.5571029126963,23.896465245798794,17810400
2015-01-29,23.815021514892578,23.815021514892578,23.421362148313484,23.638553201569614,19568400
2015-01-30,23.071144104003906,23.717287919447454,23.0494234437384,23.559823230097425,30840600
2015-02-02,23.269329071044922,23.312767282928228,22.786079352211384,23.01955857597941,20781600
2015-02-03,23.399642944335938,23.491948753212398,23.2557540663445,23.301907747519202,24850500
2015-02-04,23.524524688720703,23.630404728435543,23.348057955862643,23.377920361828842,26796900
2015-02-05,23.6955623626709,23.717283018447986,23.50009044193169,23.649410241194598,15272400
2015-02-06,23.709142684936523,23.8910388421552,23.5598228571813,23.690137495873298,16852800
2015-02-09,23.323625564575195,23.671131229126985,23.250323394274695,23.611403304663934,16368600
2015-02-10,23.698272705078125,23.73085212822135,23.46207810117932,23.516375068454835,17196300
2015-02-11,23.440370559692383,23.652132254104817,23.326344075948356,23.519102133140034,17559300
2015-02-12,23.318195343017578,23.532672472897033,23.139013117572052,23.500093039103536,20824800
2015-02-13,23.296476364135742,23.39149764191611,23.163447818021556,23.304621222628107,16791000
2015-02-17,23.337200164794922,23.33991563539279,23.068426054102623,23.193311292565557,15261600
2015-02-18,23.42679214477539,23.42950761556398,23.217745944770616,23.33720180390077,18098100
2015-02-19,22.674766540527344,23.022272207836266,22.63947319037539,22.94082673216539,55940400
2015-02-20,22.88652801513672,22.90824711917292,22.41142164342425,22.46029079261035,41521200
2015-02-23,22.967979431152344,23.03856614438578,22.867528749980192,22.910965412877328,20191200
2015-02-24,22.95982551574707,23.027696731135645,22.78335724879169,22.946249719196814,15593100
2015-02-25,22.68834114074707,23.00055346277918,22.674766894589965,22.976118887612653,20425200
2015-02-26,22.750783920288086,22.767073637736328,22.606895040932187,22.764359720476925,17664300
2015-02-27,22.78607749938965,22.848519341342147,22.642187074937596,22.72906504511283,17632200
2015-03-02,22.79422378540039,22.80508256143191,22.587891506071813,22.786078926640265,18184500
2015-03-03,22.63404655456543,22.756216336398158,22.579748010710297,22.712778122703273,19382400
2015-03-04,22.41956901550293,22.590607949886966,22.31640287139485,22.590607949886966,18643200
2015-03-05,22.68834114074707,22.7697881711626,22.522733162768333,22.574316230249067,17992500
2015-03-06,22.42228126525879,22.560740743308397,22.365267259672517,22.482007634370675,17193000
2015-03-09,22.501007080078125,22.625892280855417,22.408699749280068,22.42227554469986,14014500
2015-03-10,22.28110694885254,22.397847326862617,22.28110694885254,22.335403932035167,18933300
2015-03-11,22.03803062438965,22.387623528638347,21.99706172917078,22.34665463341948,18482700
2015-03-12,22.36850357055664,22.42859024001149,22.06260978780915,22.070803566626044,15677400
2015-03-13,22.36850357055664,22.464097135819184,22.201900902089253,22.3821609104538,14286600
2015-03-16,22.748140335083008,22.769991454311178,22.515988993421832,22.51872077402624,19557300
2015-03-17,22.56515121459961,22.67166721398055,22.461365432964733,22.663473435135323,14406000
2015-03-18,22.540571212768555,22.658012778498424,22.166396958299053,22.39035609252065,30756900
2015-03-19,22.264713287353516,22.51598391091948,22.223745964356176,22.48594058226682,21638700
2015-03-20,22.7344913482666,22.80277025104206,22.316617899504383,22.34939146027582,37095900
2015-03-23,22.753602981567383,22.914743649071355,22.70171009179462,22.718097649155172,19517100
2015-03-24,22.682584762573242,22.862844720318584,22.658004995828385,22.72082186538011,16077300
2015-03-25,22.210094451904297,22.737215568862275,22.207362671392332,22.693516457491775,19937700
2015-03-26,22.365774154663086,22.480483936605015,22.027105244506302,22.103579474336634,24801600
2015-03-27,22.218286514282227,22.44497583235547,22.19097339968297,22.35484583606501,17152200
2015-03-30,22.540571212768555,22.614313663938642,22.24013940946914,22.313881860639224,17105100
2015-03-31,22.46409797668457,22.67986176332615,22.46409797668457,22.50233352885659,16763100
2015-04-01,22.043489456176758,22.472286745845306,21.96701523795642,22.472286745845306,24920100
2015-04-02,22.048959732055664,22.210100444059645,21.999798609201342,22.048959732055664,17387100
2015-04-06,22.119958877563477,22.212819068576646,21.890537835457007,21.975204250380337,19142100
2015-04-07,21.986133575439453,22.201898897325226,21.975209579872345,22.147275793882947,19818300
2015-04-08,22.130889892578125,22.185514562908367,21.947899669317223,21.956093448006936,20084100
2015-04-09,22.07900047302246,22.22921560513465,22.007989796955155,22.07900047302246,11770800
2015-04-10,22.027097702026367,22.122689675180062,21.99978615621189,22.08445257335798,16440900
2015-04-13,21.92877769470215,22.100843900889682,21.923315697166927,21.95882102535082,14094300
2015-04-14,21.890546798706055,21.964289250906003,21.762179671141705,21.92878235237714,16595100
2015-04-15,21.778568267822266,22.117237207930348,21.75398692831639,22.007989414799308,18601200
2015-04-16,21.642009735107422,21.819536428902982,21.61196639551038,21.713020412625646,24045300
2015-04-17,21.27056312561035,21.617425817308895,21.18043468036867,21.56007092593594,35468400
2015-04-20,21.34157371520996,21.530025933163394,21.30879860105973,21.409852598350504,26542800
2015-04-21,21.311532974243164,21.532760333261095,21.278757856105553,21.469941877765223,18600600
2015-04-22,21.420780181884766,21.47813507426501,21.180435052346617,21.229596165414883,22784100
2015-04-23,21.625614166259766,21.723936365980705,21.35795755279366,21.407118652654134,22406700
2015-04-24,21.80588150024414,22.10358312684498,21.64201057936303,21.680246137792864,20603400
2015-04-27,21.67751121520996,21.811340329083237,21.65566165964719,21.786758993023813,19349400
2015-04-28,21.60376739501953,21.707553168038867,21.513637398007468,21.702091170196635,14687700
2015-04-29,21.27056312561035,21.519102030095556,21.245983350909704,21.494522255394905,21325200
2015-04-30,21.31699562072754,21.434437192949762,21.19136026872194,21.25690894418525,26387700
2015-05-01,21.46721076965332,21.510908320685473,21.349769205869336,21.357962985063985,14999100
2015-05-04,21.625614166259766,21.726668145951972,21.428968204014694,21.57099106925995,20007600
2015-05-05,21.338842391967773,21.579187503939718,21.319724616839498,21.579187503939718,17566200
2015-05-06,21.341588973999023,21.47076622608726,21.209664273568364,21.415796814574577,16440300
2015-05-07,21.44603157043457,21.531232356925106,21.245395481795633,21.363578232519032,16614300
2015-05-08,21.583454132080078,21.781342784798714,21.54772471698738,21.60269413666849,16042200
2015-05-11,21.465269088745117,21.60543928544362,21.446030658871422,21.52573497215752,11234700
2015-05-12,21.701637268066406,21.84455650359136,21.402058407690472,21.443284293668782,25347000
2015-05-13,21.481761932373047,21.83081373014882,21.432290556504572,21.76210235007222,25263600
2015-05-14,21.63567352294922,21.649415484062967,21.443282922023435,21.539478222486327,18510600
2015-05-15,21.778593063354492,21.781342084683537,21.594447950975127,21.63292638624843,19851600
2015-05-18,21.965484619140625,21.970982661547094,21.75660461502596,21.81432147896115,24900900
2015-05-19,21.006284713745117,21.536732636478447,20.95131529186942,21.487259684990285,67375800
2015-05-20,20.860614776611328,21.025521456315758,20.841376345468028,21.020024986370053,31625700
2015-05-21,20.918336868286133,21.00353767165626,20.767172123381812,20.833134492249084,20268600
2015-05-22,20.8496150970459,20.992532705435835,20.8496150970459,20.94306134658287,20445000
2015-05-26,20.585773468017578,20.84137741932957,20.563786014435184,20.824886435976094,31720800
2015-05-27,20.66547393798828,20.753423735921302,20.613253548882245,20.61600099715113,20961300
2015-05-28,20.569286346435547,20.657236177277227,20.517065937789923,20.632499697602867,15076500
2015-05-29,20.412620544433594,20.58027467530776,20.379640151594963,20.56378526522178,19125300
2015-06-01,20.539043426513672,20.635238703890064,20.45109363835997,20.52805048932759,16938000
2015-06-02,20.484079360961914,20.6132566288941,20.453847989488434,20.486828382307994,17393400
2015-06-03,20.583019256591797,20.668221600656636,20.46758554755735,20.53079887091756,18281400
2015-06-04,20.379634857177734,20.607754817103984,20.324665453171598,20.464835624821042,26948400
2015-06-05,20.080066680908203,20.412627609072082,20.058080793184438,20.385143676750154,31905300
2015-06-08,19.956382751464844,20.198246331939444,19.95363530247472,20.181755347331293,28779000
2015-06-09,19.91790008544922,20.022339288005497,19.887667146691793,19.981113411154315,25006800
2015-06-10,20.044326782226562,20.15426402674494,19.882169149978655,19.983862477241253,33647400
2015-06-11,20.047082901000977,20.247719033034556,20.019598973306966,20.12678723491378,22260000
2015-06-12,19.90690803527832,20.03608372351188,19.898662544355624,19.992110393035137,21739800
2015-06-15,19.769487380981445,19.898663072644485,19.706272473118002,19.84369522858928,22700400
2015-06-16,19.884920120239258,19.94813345228448,19.711769532898074,19.84919070885139,18646800
2015-06-17,19.989362716674805,20.036085071491343,19.88217290013485,19.961877220861126,17111700
2015-06-18,20.058069229125977,20.195490384175557,19.99210688598222,19.99210688598222,25129800
2015-06-19,19.992109298706055,20.12403400091474,19.981114787188744,20.008598706982262,43652100
2015-06-22,20.005855560302734,20.115794417091415,19.978371632439046,20.058077539510883,19468500
2015-06-23,19.945383071899414,20.04707482151644,19.882168176480064,20.033332863207793,23628900
2015-06-24,19.893171310424805,19.96737917559368,19.827208938348804,19.942642696315055,22015200
2015-06-25,19.750247955322266,19.961876991927024,19.742002463939393,19.912405616296475,15879600
2015-06-26,19.82171058654785,19.915156878289515,19.752999199071034,19.777735676002735,20693400
2015-06-29,19.629322052001953,19.788730726552394,19.6265730300498,19.73376129617847,24563400
2015-06-30,19.494640350341797,19.736502285685617,19.45341290117352,19.736502285685617,33307800
2015-07-01,19.755748748779297,19.774988757105444,19.337987054178225,19.678793433475768,32321700
2015-07-02,19.750247955322266,19.94263856047811,19.695280109658697,19.794222860919792,19758300
2015-07-06,19.93438720703125,19.978362099697172,19.61831746941167,19.61831746941167,31609500
2015-07-07,20.280696868896484,20.299936873984528,19.78872739107505,19.970123492666538,37263900
2015-07-08,20.080066680908203,20.225734982082304,20.03609176012623,20.146029062081162,23373000
2015-07-09,20.003103256225586,20.264205225560268,19.983864825923696,20.247714243777743,26087400
2015-07-10,20.096553802490234,20.214736575935053,20.085560860743556,20.085560860743556,16737900
2015-07-13,20.305437088012695,20.36865043990881,20.203743718845928,20.203743718845928,18253500
2015-07-14,20.280696868896484,20.363150214225982,20.19549607474495,20.332917268516272,16554600
2015-07-15,20.242219924926758,20.31093131321556,20.11579323511566,20.225730512777616,13700100
2015-07-16,20.291690826416016,20.376891618233987,20.272450821854935,20.33016926287146,15695100
2015-07-17,20.17075538635254,20.357649491885713,20.148767937034897,20.266950673700528,17041800
2015-07-20,20.091054916381836,20.184501200662663,20.08006040328994,20.159766298372674,15256800
2015-07-21,19.992109298706055,20.1432724302369,19.934390865406563,20.091052039029318,19323300
2015-07-22,20.107545852661133,20.288941950585976,20.003105055532668,20.003105055532668,20884800
2015-07-23,19.92889404296875,20.124033644445706,19.904157571992855,20.082806192819213,12758700
2015-07-24,19.673288345336914,19.94263418992628,19.651299324690505,19.93438870035046,17853300
2015-07-27,19.618328094482422,19.692535962629606,19.5166362967006,19.618328094482422,18592800
2015-07-28,19.816211700439453,19.895916025829273,19.577098724269995,19.659550498535253,25776900
2015-07-29,19.85194206237793,19.961877757923627,19.813463625336894,19.85743695995513,14819100
2015-07-30,19.83270263671875,19.93439441620172,19.72826183570016,19.79697322008961,13813500
